Date,Empirical_skew,Empirical_kurt,New1_skew,New1_kurt,New5_smallresid_skew,New5_smallresid_kurt,lmom_skew,lmom_kurt,TL_skew,TL_kurt,Quantile1_skew,Quantile1_kurt,Quantile2_skew,Quantile2_kurt,Quantile3_skew,Quantile3_kurt,mc_skew,modal_skew,silverman_skew,silverman_kurt,scott_skew,scott_kurt
2008-06-12,0.34545913580917076,4.026719790295839,0.12776787155528882,7.052595402945147,0.12474679173527996,6.995736691415753,0.02873590081181425,0.20242204518335208,-0.01486265836842573,0.10899848642294074,-0.2324844423434977,1.3271806060721967,-0.060758227068266085,0.36761915029674075,-0.04498379322004699,-2.614234050445235,-0.14849304730424912,-0.1399999999999999,0.3022845402734057,3.8592989327643483,0.269551264509011,3.737527448816953
2008-06-13,0.30398860863861116,3.9713996842754766,0.04869205023092133,6.772251917120134,0.0514228332556927,6.73368519574752,0.023063892669616035,0.20169855977921794,-0.015841608139668603,0.11213569413377383,-0.19561630285074508,1.3789894760617107,-0.03634143434144664,0.3602797683838199,-0.02690462984938837,-2.613328595943119,-0.09931348235752102,-0.1200000000000001,0.26637054962006634,3.8145226288590908,0.23719307252634278,3.6977891511362095
2008-06-16,0.32363417111169246,4.133840915845799,0.048876983647654186,7.126854045129522,0.048876983647654186,7.126854045129522,0.01995168660681672,0.208436894438562,-0.023793517373686467,0.11436138956622956,-0.21544444947452895,1.3684444640256437,-0.05692466729383367,0.41395030237482855,-0.041824149938866045,-2.6076676041745097,-0.13085065966399717,-0.1399999999999999,0.2840184972414042,3.9526684829377605,0.2525219078579264,3.814476165680097
2008-06-17,0.35792674504338157,4.173197336569799,0.13293220150342616,7.45334673404348,0.13293220150342616,7.45334673404348,0.02696198825349836,0.21008437916048753,-0.01659579990592686,0.11431372361218882,-0.2141824947687949,1.392143277811151,-0.06550842837183406,0.41959744335100746,-0.048116312434544346,-2.6050381367247715,-0.15423016802754463,-0.15999999999999992,0.31467553289480216,3.9880892373161556,0.2792793610800108,3.8427472098788042
2008-06-18,0.36296347949992885,4.225593847745058,0.16767114042170528,7.813858265239433,0.16767114042170528,7.813858265239433,0.02976600578324413,0.21251197198192026,-0.010579318138611064,0.11299921729212148,-0.2141824947687949,1.3743296097293727,-0.059500107659370194,0.4396919869340108,-0.04362762859600168,-2.6050381367247715,-0.15205639108814342,-0.15999999999999992,0.3187337349609089,4.030623502480835,0.28320937190047546,3.8803853907916883
2008-06-19,0.3802594801321148,4.357793247062451,0.12625020866130515,8.26996204741429,0.12625020866130515,8.26996204741429,0.02670846640874385,0.21910681638749271,-0.02076574755550859,0.11454908093781198,-0.23315074152834642,1.3511640749289435,-0.07497909948530208,0.48568023864815313,-0.05465984686153406,-2.600273950204393,-0.17265829624638324,-0.15999999999999992,0.3344835195261265,4.144352642138648,0.2967049155352795,3.9753486774013678
2008-06-20,0.39713099725724194,4.273498169177955,0.2101788478556211,8.111436073704132,0.2101788478556211,8.111436073704132,0.029389635276598484,0.21374716153810264,-0.020176702996517526,0.11370507980364344,-0.24977468381395304,1.3385037402733386,-0.08612179573849482,0.4401739960392508,-0.06312193839360677,-2.6029281451386614,-0.19197663178623933,-0.17999999999999994,0.34935299154748634,4.073427124109369,0.3098692475903902,3.914796680325254
2008-06-23,0.3871564366640875,4.277933749540213,0.15775647497863665,8.09038041560966,0.15775647497863665,8.09038041560966,0.02638404880389346,0.21589601364060018,-0.025062788727516758,0.11772068079532115,-0.24977468381395304,1.3630670721151823,-0.08150303272179331,0.45607879695782927,-0.059472420643027116,-2.6029281451386614,-0.18253501510640796,-0.17999999999999994,0.340527552975949,4.076951233071412,0.3020864011054968,3.917982907277848
2008-06-24,0.41984424926855707,4.420113855184289,0.03503970179349379,8.768841113152266,0.04143102904842631,8.597087153383896,0.02745722298334672,0.22243103277171308,-0.028283876110867193,0.11951026137586332,-0.23712673090826406,1.321868115299521,-0.07462750481293226,0.4997817740536057,-0.054177929968983345,-2.5966811075233576,-0.16836789861580054,-0.19999999999999996,0.37032529558541377,4.201296071740566,0.32759170783571323,4.020115671815273
2008-06-25,0.4310416124582864,4.484901261070318,0.05562618175798097,8.538502515375416,0.05562618175798097,8.538502515375416,0.02577506294584988,0.22590751699698036,-0.03451135054874561,0.11978022639026749,-0.23811796441511848,1.2579689831467389,-0.08198564696548331,0.5217717806165902,-0.05933168742095901,-2.596430064378954,-0.17572790298902433,-0.19999999999999996,0.37993975339415303,4.25494577233719,0.3363286700234072,4.066654650249517
2008-06-26,0.3445741746817472,4.362462546883019,-0.23129589627183075,9.843918579055888,-0.23129589627183075,9.843918579055888,0.009635575224001089,0.22850606764847262,-0.04909800135313046,0.12785359612976124,-0.23811796441511848,1.3532489696592171,-0.10019917791333877,0.5438504430118436,-0.07239061358917558,-2.773987213929732,-0.1832598437878112,-0.19999999999999996,0.3052929409136138,4.159408882299925,0.2688607562369406,3.978702792922436
2008-06-27,0.4584688547790329,4.495744315364548,0.06396560945199502,8.95073653938851,0.06396560945199502,8.95073653938851,0.02794191563183339,0.22839187399787197,-0.0342968530755047,0.1259293934097738,-0.22016083151488297,1.2876186075763247,-0.0726753207422274,0.5293502783535846,-0.052464184679786745,-2.589039396605638,-0.16629909509324955,-0.19999999999999996,0.40562969530138393,4.270429487032975,0.35772931364001215,4.074443581802793
2008-06-30,0.44154240175576553,4.510329366534907,-0.03202632438107178,10.068984102263496,-0.03202632438107178,10.068984102263496,0.023036970264409696,0.2329281176830314,-0.041488462317432986,0.13347339210844084,-0.2591626591783651,1.296755312069766,-0.09312268294911422,0.5552777403579436,-0.06678988873371874,-2.589039396605638,-0.20095750816363334,-0.15999999999999992,0.3905098395051613,4.282186167721174,0.34452211677319006,4.084920515901279
2008-07-01,0.45084248869939136,4.542347499630407,0.0013923626093542904,10.713063497625827,-0.0015185791494014523,10.736995015488718,0.023595358917971127,0.236095437083974,-0.043222836252190804,0.1368041585635391,-0.2872522930143628,1.3256835697697624,-0.0979715613596419,0.5697840478915142,-0.07006533554845895,-2.5818793480134956,-0.2117992783115485,-0.19999999999999996,0.4006332444587164,4.317685482847533,0.3517786919678979,4.107920220631815
2008-07-02,0.44431997329897355,4.432985852148546,-0.00769325285148852,9.33848153660461,-0.011253339018941117,9.334911709494238,0.02082584202916956,0.2283183206349517,-0.051346196946306426,0.13284307020677644,-0.30402204293927576,1.3918479741809562,-0.111594601325148,0.5201990141139508,-0.08028173621069973,-2.589599472855825,-0.2304443429498006,-0.19999999999999996,0.3935207054656036,4.218814386085619,0.34668937143265055,4.029362061309225
2008-07-03,0.4559033938111702,4.459745543793213,0.07866820320252794,10.07156477029112,0.07866820320252794,10.07156477029112,0.023109802905751813,0.23154516758360885,-0.0493095004841403,0.13799723953740528,-0.3192338830007396,1.4288962050420126,-0.11737453933771376,0.537006707167583,-0.08410056083074902,-2.585861896791896,-0.24265624460981325,-0.21999999999999997,0.4047546324977181,4.245572932361003,0.35572756241604714,4.048584450218408
2008-07-07,0.488036264410806,4.483173923696919,0.17674485842015863,10.042233890461373,0.17674485842015863,10.042233890461373,0.03027778329186868,0.23076428949697844,-0.0414179124106875,0.13525353098723875,-0.28994178461579656,1.457752569305585,-0.10470913510262,0.5296386487372544,-0.07520513880100355,-2.5833049887149078,-0.22923493196458006,-0.19999999999999996,0.43405434778892443,4.268570973801943,0.38079986476563893,4.065413845564257
2008-07-08,0.48763954600639814,4.438849673600049,0.2194663489462368,9.719153021161162,0.2194663489462368,9.719153021161162,0.03265039821074567,0.23045140080100882,-0.037558332469680066,0.1371751235723638,-0.28994178461579656,1.457752569305585,-0.10057022572723533,0.5174938247941507,-0.0722596426741287,-2.5833049887149078,-0.2225150651864262,-0.19999999999999996,0.4340309254109065,4.231906550869981,0.3804903174517098,4.0335742419999345
2008-07-09,0.4550132072722767,4.356873807164194,0.13858926031087854,10.006927676821247,0.17210798648391895,9.949244250191526,0.02552020665832761,0.23000500306076985,-0.0462221712538593,0.14159328552353434,-0.28994178461579656,1.5408444088667674,-0.10954787674600604,0.49990084129241685,-0.07873006438784991,-2.5833049887149078,-0.23072684891656461,-0.19999999999999996,0.405871782957428,4.165089444902374,0.35503297691421704,3.9746882127167336
2008-07-10,0.44059650301843684,4.320470598533794,0.06329799851122796,10.0607313669812,0.0916900958976605,10.039258653327115,0.02324623733230829,0.2258404443589897,-0.047310212851606026,0.13574712379842288,-0.2798459384779741,1.5021105612210102,-0.10231207135435083,0.47897467746210864,-0.07388832607931928,-2.585861896791896,-0.20477149187252075,-0.21999999999999997,0.39247496755962374,4.1317659511823805,0.34378406073612117,3.948538560354244
2008-07-11,0.45474823977862333,4.283838250368043,0.08672048080299147,9.315680261623722,0.13032579372702024,8.85795790845227,0.026782341958116174,0.2192238431658986,-0.043844057980596284,0.1265178476113022,-0.29408897968473285,1.4550184593391422,-0.11190856327482651,0.4449190238615053,-0.0814328278616893,-2.5922726255613986,-0.23072684891656461,-0.21999999999999997,0.40354542601824905,4.094810231515141,0.3548262308317876,3.9222243093363702
2008-07-14,0.4894773902661343,4.316933142930139,0.27783532425198293,8.734814822103063,0.27783532425198293,8.734814822103063,0.033983226175962826,0.2190182661804367,-0.036369531242771626,0.1237443534687601,-0.2730630345950346,1.4750851976217263,-0.10483580414615278,0.44176792350203087,-0.07639336122841148,-2.591331977820573,-0.2296912972266981,-0.24,0.43460729741439674,4.123870397275522,0.3819243314719848,3.9459974867026713
2008-07-15,0.490031615495666,4.3323254923526795,0.258662494490524,9.022749534277164,0.258662494490524,9.022749534277164,0.034615609301468,0.22010762844743428,-0.034599681359329316,0.12379011344154543,-0.2730630345950346,1.4750851976217263,-0.10298791731247156,0.4482639058647875,-0.07498742882735945,-2.591331977820573,-0.22768270225809384,-0.24,0.43497288562289527,4.136565453661585,0.38235677657462497,3.9570543303597234
2008-07-16,0.49896313556483274,4.1627792250601106,0.382428042996471,8.052623113006407,0.382428042996471,8.052623113006407,0.04637144961991543,0.22010047380361347,-0.018524837930935595,0.13139496913114748,-0.2730630345950346,1.6114305391755968,-0.08344143845050839,0.43328178367410963,-0.06079371066659978,-2.553357378031403,-0.21609451392318657,-0.21999999999999997,0.4446271007972418,3.9970889203150666,0.38932577023864406,3.835263529057751
2008-07-17,0.5007929935059903,4.1829291410119,0.3576090762033516,8.231695086354167,0.3773041423340061,8.10303886914033,0.0455762826860375,0.2207012202688274,-0.020454542044618284,0.13083388278390065,-0.2730630345950346,1.5310564457257645,-0.08545661180441069,0.4391145165265242,-0.06223369488375168,-2.553357378031403,-0.21832773226344904,-0.21999999999999997,0.44611839411073423,4.013945422038881,0.3907535527772516,3.849737893189289
2008-07-18,0.5164176900680044,4.2200452744033745,0.43471456023867133,8.365043682507961,0.43471456023867133,8.365043682507961,0.04808658856662079,0.22486372905676785,-0.01887350017547398,0.13651268348858742,-0.3127452928310247,1.6270458241880639,-0.09294628480577553,0.46080110870694746,-0.06733654425847214,-2.542240580010934,-0.23796680035518392,-0.21999999999999997,0.46293917231929366,4.054564240314534,0.402945028640223,3.8763996634491926
2008-07-21,0.5155509876870272,4.219416145861851,0.4375815198668484,8.510504824511244,0.43692615287790615,8.414437110508896,0.047820467533412375,0.22493049779606886,-0.01936329676507788,0.1366523868649466,-0.3127452928310247,1.6270458241880639,-0.09258753294977212,0.4620530380916752,-0.06704998204178697,-2.542240580010934,-0.2364853881859894,-0.21999999999999997,0.46216242482729286,4.054021058095085,0.40226876711308696,3.8759477392020933
2008-07-22,0.4737756405343535,4.133693294726879,0.3269758634404239,8.214119086617972,0.3466328092109957,8.136322149098964,0.04264523297273241,0.22265530615100035,-0.020995996481807958,0.1400441235019995,-0.28630505729019895,1.6419229307085668,-0.08097580104140813,0.4478026087736371,-0.05868373321937242,-2.551661015299646,-0.20844239648011176,-0.19999999999999996,0.4226956674089914,3.973723541332045,0.3696727333624369,3.8143701244522394
2008-07-23,0.5164618123263811,4.252737995968189,0.3726103252662695,8.503193543715536,0.3726103252662695,8.503193543715536,0.04972283003052344,0.22594504873066912,-0.015997933764412414,0.14006300785788814,-0.3049452583839766,1.5774137738315468,-0.07395690746352404,0.46476725559040855,-0.05334491883204273,-2.3840504400965266,-0.20841333913864998,-0.21999999999999997,0.46078938520712426,4.076000776710624,0.4029794558974746,3.8998839478259764
2008-07-24,0.4955441473218461,4.128012707614293,0.31906785535300797,7.975086027185269,0.26846840106163183,8.247799546930269,0.0455323707845232,0.2179440070030307,-0.02221363798576914,0.1351286432358132,-0.28630505729019895,1.615574056009479,-0.0732425589427071,0.4065778595277587,-0.05332104198836273,-2.4064065737038915,-0.19475980449644797,-0.17999999999999994,0.44163027453101505,3.9674220320396842,0.3866580376222236,3.810289567166282
2008-07-25,0.47823323436946447,4.110798941189072,0.24375226876028044,8.048294165842833,0.24375226876028044,8.048294165842833,0.04072281640229039,0.21736197460206755,-0.029885058048893465,0.13427220299954026,-0.32521248605020125,1.5955889098761482,-0.09342715862769525,0.4062062502821364,-0.06800085248512942,-2.4064065737038915,-0.22195926602606292,-0.19999999999999996,0.42623770487921964,3.952763120962997,0.3731508583571848,3.797924338253667
